98, 2054, 795, 1663, 1369, 1387 
99, 2070, 798, 1752, 1398, 1406 
100, 2074, 808, 1744, 1406, 1408 
101, 2138, 828, 1806, 1445, 1444 
102, 2153, 845, 1779, 1451, 1468 
103, 2172, 851, 1810, 1459, 1462 
104, 2252, 847, 1819, 1469, 1504 
105, 2252, 853, 1876, 1484, 1497 
106, 2247, 866, 1857, 1533, 1526 
107, 2235, 870, 1865, 1556, 1539 
108, 2353, 880, 1944, 1567, 1563 
109, 2341, 885, 1916, 1591, 1570 
110, 2343, 906, 1952, 1601, 1582 
111, 2369, 908, 1940, 1597, 1622 
112, 2439, 959, 1976, 1621, 1627 
113, 2424, 901, 1989, 1641, 1644 
114, 2465, 918, 2053, 1658, 1666 
115, 2525, 936, 2052, 1685, 1666 
116, 2616, 958, 2059, 1690, 1703 
117, 2559, 954, 2096, 1708, 1707 
118, 2594, 959, 2086, 1741, 1728 
119, 2637, 942, 2116, 1726, 1741 
120, 2668, 982, 2158, 1751, 1739 
121, 2689, 996, 2189, 1768, 1749 
122, 2705, 1004, 2179, 1779, 1767 
123, 2680, 993, 2138, 1828, 1802 
124, 2757, 1019, 2337, 1827, 1830 
125, 2793, 1012, 2276, 1840, 1830 
126, 2789, 1013, 2268, 1844, 1850 
127, 2784, 1038, 2357, 1858, 1846 
128, 2870, 1078, 2334, 1880, 1888 
129, 2875, 1068, 2345, 1907, 1901 
130, 2868, 1088, 2397, 1908, 1908 
131, 2933, 1097, 2424, 1925, 1930 
132, 2931, 1121, 2398, 1977, 1954 
133, 2921, 1109, 2437, 1966, 1953 
134, 2952, 1101, 2488, 1964, 1965 
135, 3037, 1119, 2468, 2018, 2001 
136, 3042, 1133, 2506, 2004, 2017 
137, 3079, 1152, 2542, 2022, 2036 
138, 3076, 1164, 2581, 2058, 2032 
139, 3099, 1180, 2580, 2069, 2051 
140, 3168, 1183, 2620, 2103, 2086 
141, 3204, 1200, 2629, 2104, 2100 
142, 3216, 1186, 2638, 2104, 2116 
143, 3285, 1203, 2697, 2158, 2118 
144, 3273, 1231, 2694, 2178, 2142 
145, 3276, 1252, 2670, 2174, 2183 
146, 3334, 1239, 2732, 2201, 2206 
147, 3389, 1258, 2786, 2200, 2236 
148, 3414, 1280, 2756, 2229, 2222 
149, 3393, 1278, 2820, 2248, 2231 
150, 3399, 1305, 2756, 2251, 2243 
151, 3466, 1308, 2832, 2308, 2274 
152, 3530, 1337, 2808, 2296, 2290 
153, 3587, 1325, 2850, 2314, 2315 
154, 3583, 1351, 2967, 2330, 2317 
155, 3583, 1354, 2923, 2346, 2350 
156, 3637, 1344, 2953, 2347, 2354 
157, 3627, 1369, 3010, 2407, 2398 
158, 3566, 1351, 2988, 2386, 2356 
159, 3654, 1383, 2973, 2403, 2408 
160, 3711, 1421, 3040, 2396, 2404 
161, 3824, 1424, 3045, 2434, 2432 
162, 3803, 1425, 3045, 2454, 2445 
163, 3825, 1427, 3088, 2467, 2475 
164, 3774, 1441, 3108, 2504, 2476 
165, 3823, 1432, 3156, 2556, 2493 
166, 3909, 1459, 3154, 2558, 2513 
167, 3942, 1479, 3201, 2542, 2541 
168, 3964, 1485, 3242, 2585, 2551 
169, 3935, 1492, 3228, 2607, 2586 
170, 4026, 1483, 3231, 2603, 2582 
171, 4000, 1532, 3280, 2638, 2610 
172, 4157, 1525, 3221, 2641, 2621 
173, 4071, 1532, 3294, 2661, 2648 
174, 4110, 1539, 3339, 2698, 2654 
175, 4151, 1539, 3377, 2726, 2677 
176, 4258, 1571, 3376, 2722, 2685 
177, 4156, 1578, 3442, 2732, 2712 
178, 4269, 1567, 3420, 2778, 2713 
179, 4175, 1572, 3415, 2771, 2755 
180, 4242, 1622, 3413, 2777, 2744 
181, 4178, 1591, 3463, 2805, 2801 
182, 4283, 1654, 3561, 2843, 2790 
183, 4348, 1645, 3515, 2828, 2816 
184, 4376, 1706, 3587, 2844, 2838 
185, 4476, 1691, 3534, 2894, 2874 
186, 4439, 1686, 3531, 2878, 2884 
187, 4530, 1680, 3580, 2890, 2869 
188, 4532, 1692, 3616, 2937, 2886 
189, 4511, 1677, 3630, 2937, 2924 
190, 4516, 1699, 3665, 2964, 2939 
191, 4571, 1706, 3691, 2972, 2970 
192, 4601, 1706, 3743, 3008, 2974 
193, 4515, 1682, 3711, 3009, 2967 
194, 4596, 1700, 3768, 3053, 3007 
195, 4581, 1683, 3730, 3044, 3013 
196, 4607, 1745, 3748, 3086, 3032 
197, 4618, 1737, 3843, 3086, 3049 
198, 4715, 1755, 3847, 3127, 3067 
199, 4753, 1809, 3903, 3137, 3059 
200, 4814, 1778, 3876, 3164, 3112 
201, 4861, 1820, 3902, 3188, 3122 
202, 4903, 1811, 3905, 3198, 3148 
203, 4980, 1829, 3909, 3190, 3175 
204, 4978, 1866, 3941, 3182, 3177 
205, 5010, 1872, 3995, 3245, 3182 
206, 4995, 1887, 4057, 3243, 3178 
207, 5075, 1881, 4013, 3261, 3225 
208, 5028, 1904, 4086, 3270, 3205 
209, 5109, 1946, 4121, 3304, 3207 
210, 5230, 1942, 4121, 3341, 3269 
211, 5219, 1967, 4154, 3371, 3315 
212, 5186, 1961, 4121, 3365, 3305 
213, 5314, 1937, 4131, 3401, 3328 
214, 5304, 1953, 4199, 3405, 3359 
215, 5320, 1995, 4242, 3415, 3350 
216, 5369, 2033, 4263, 3436, 3357 
217, 5333, 2024, 4298, 3420, 3355 
218, 5506, 2027, 4234, 3486, 3429 
219, 5407, 2024, 4349, 3478, 3430 
220, 5397, 2043, 4372, 3484, 3449 
221, 5451, 2008, 4290, 3528, 3467 
222, 5615, 2082, 4398, 3530, 3484 
223, 5677, 2128, 4386, 3557, 3483 
224, 5719, 2088, 4438, 3567, 3525 
225, 5621, 2115, 4445, 3586, 3548 
226, 5646, 2090, 4453, 3612, 3547 
227, 5640, 2133, 4545, 3611, 3564 
228, 5663, 2152, 4480, 3639, 3574 
229, 5722, 2150, 4532, 3665, 3588 
230, 5821, 2175, 4559, 3679, 3634 
231, 5819, 2189, 4598, 3700, 3646 
232, 5886, 2224, 4586, 3694, 3676 
233, 5870, 2247, 4572, 3741, 3678 
234, 5882, 2212, 4574, 3704, 3704 
235, 6011, 2202, 4707, 3776, 3712 
236, 5869, 2200, 4773, 3799, 3715 
237, 5960, 2307, 4767, 3775, 3731 
238, 5989, 2273, 4721, 3805, 3747 
239, 6135, 2279, 4825, 3855, 3779 
240, 6056, 2310, 4706, 3867, 3786 
241, 6140, 2276, 4776, 3880, 3845 
242, 6152, 2353, 4860, 3899, 3814 
243, 6157, 2338, 4880, 3895, 3833 
244, 6163, 2303, 4807, 3928, 3869 
245, 6266, 2344, 4905, 3935, 3867 
246, 6271, 2326, 4876, 3961, 3891 
247, 6262, 2327, 4864, 3985, 3918 
248, 6291, 2376, 4953, 4045, 3951 
249, 6238, 2354, 4917, 4038, 3937 
250, 6294, 2330, 4996, 4030, 3973 
251, 6353, 2386, 5008, 4059, 4018 
252, 6411, 2365, 4989, 4064, 3981 
253, 6389, 2383, 5100, 4102, 4034 
254, 6337, 2373, 5080, 4119, 4048 
255, 6487, 2459, 5291, 4128, 4059 
256, 6614, 2473, 5072, 4163, 4078 
257, 6609, 2433, 5241, 4172, 4121 
258, 6555, 2470, 5224, 4172, 4110 
259, 6589, 2425, 5273, 4191, 4145 
260, 6598, 2487, 5306, 4222, 4139 
261, 6636, 2537, 5291, 4235, 4209 
262, 6763, 2517, 5330, 4257, 4172 
263, 6860, 2523, 5361, 4313, 4201 
264, 6809, 2503, 5339, 4297, 4202 
265, 6902, 2558, 5427, 4301, 4226 
266, 6850, 2546, 5312, 4350, 4244 
267, 7018, 2557, 5396, 4352, 4300 
268, 6960, 2593, 5430, 4365, 4296 
269, 6935, 2605, 5435, 4398, 4342 
270, 6992, 2618, 5542, 4426, 4322 
271, 7094, 2662, 5499, 4465, 4295 
272, 6990, 2626, 5568, 4465, 4377 
273, 7144, 2658, 5543, 4467, 4341 
274, 7107, 2658, 5489, 4483, 4402 
275, 7236, 2659, 5639, 4524, 4390 
276, 7111, 2614, 5688, 4470, 4428 
277, 7188, 2661, 5545, 4522, 4427 
278, 7140, 2697, 5660, 4593, 4477 
279, 7208, 2688, 5813, 4577, 4513 
280, 7188, 2732, 5710, 4594, 4497 
281, 7215, 2726, 5647, 4626, 4512 
282, 7330, 2761, 5820, 4676, 4558 
283, 7394, 2761, 5795, 4603, 4542 
284, 7367, 2737, 5701, 4656, 4546 
285, 7282, 2710, 5830, 4684, 4549 
286, 7403, 2786, 5865, 4733, 4633 
287, 7436, 2778, 5872, 4710, 4658 
288, 7554, 2793, 5947, 4761, 4678 
289, 7406, 2774, 5945, 4751, 4673 
290, 7587, 2763, 5973, 4755, 4700 
291, 7637, 2854, 5956, 4805, 4736 
292, 7646, 2932, 6039, 4796, 4754 
293, 7633, 2915, 6012, 4876, 4731 
294, 7662, 2850, 5954, 4835, 4773 
295, 7788, 2856, 6052, 4879, 4812 
296, 7823, 2944, 5894, 4877, 4819 
297, 7872, 2854, 6136, 4903, 4842 
298, 7717, 2899, 6154, 4926, 4812 
299, 7818, 2880, 6123, 4938, 4810 
300, 7919, 2841, 6197, 4928, 4855 
301, 7778, 2917, 6245, 4986, 4886 
302, 7949, 3011, 6170, 4967, 4888 
303, 8036, 2989, 6251, 5061, 4917 
304, 8014, 2996, 6226, 5082, 4927 
305, 7966, 2984, 6344, 5093, 4928 
306, 7998, 2955, 6311, 5072, 4940 
307, 8242, 3019, 6405, 5110, 4965 
308, 8025, 2998, 6390, 5127, 5014 
309, 8154, 2994, 6364, 5122, 5045 
310, 8248, 3043, 6341, 5184, 5041 
311, 8176, 3048, 6387, 5167, 5090 
312, 8224, 3091, 6449, 5239, 5122 
313, 8293, 3082, 6431, 5240, 5118 
314, 8197, 3064, 6443, 5228, 5098 
315, 8248, 3072, 6538, 5227, 5155 
316, 8286, 3064, 6556, 5248, 5153 
317, 8373, 3138, 6597, 5290, 5181 
318, 8238, 3094, 6562, 5265, 5200 
319, 8368, 3148, 6556, 5333, 5208 
320, 8377, 3126, 6586, 5316, 5234 
321, 8364, 3181, 6609, 5346, 5237 
322, 8466, 3184, 6665, 5365, 5292 
323, 8581, 3200, 6670, 5395, 5277 
324, 8583, 3152, 6608, 5398, 5307 
325, 8664, 3249, 6786, 5454, 5355 
326, 8714, 3220, 6775, 5475, 5319 
327, 8660, 3205, 6789, 5447, 5358 
328, 8740, 3168, 6807, 5460, 5397 
329, 8840, 3237, 6776, 5514, 5420 
330, 8674, 3192, 6856, 5557, 5402 
331, 8914, 3313, 6835, 5561, 5440 
332, 8775, 3264, 6796, 5572, 5412 
333, 8941, 3319, 6957, 5559, 5473 
334, 8803, 3297, 6967, 5588, 5466 
335, 8854, 3290, 7025, 5607, 5478 
336, 8882, 3272, 6962, 5669, 5556 
337, 8935, 3362, 7066, 5645, 5572 
338, 8997, 3326, 7067, 5660, 5576 
339, 9151, 3341, 7090, 5665, 5622 
340, 9087, 3373, 7172, 5715, 5649 
341, 9176, 3433, 7139, 5748, 5638 
342, 9123, 3453, 7254, 5731, 5699 
343, 9186, 3396, 7263, 5794, 5735 
344, 9225, 3373, 7251, 5812, 5696 
345, 9214, 3393, 7221, 5806, 5664 
346, 9269, 3439, 7342, 5842, 5728 
347, 9290, 3439, 7385, 5835, 5793 
348, 9325, 3452, 7281, 5869, 5754 
349, 9335, 3493, 7316, 5911, 5799 
350, 9457, 3505, 7384, 5937, 5803 
351, 9437, 3491, 7482, 5872, 5818 
352, 9414, 3544, 7466, 5929, 5831 
353, 9470, 3550, 7495, 5969, 5818 
354, 9587, 3556, 7573, 5948, 5872 
355, 9620, 3523, 7515, 5951, 5945 
356, 9479, 3536, 7468, 6018, 5897 
357, 9605, 3534, 7591, 6047, 5973 
358, 9596, 3534, 7595, 6092, 5977 
359, 9497, 3556, 7552, 6089, 5991 
360, 9717, 3557, 7586, 6099, 6007 
361, 9856, 3598, 7640, 6116, 6030 
362, 9709, 3596, 7624, 6195, 6046 
363, 9764, 3663, 7697, 6152, 6047 
364, 9822, 3654, 7807, 6211, 6056 
365, 9910, 3629, 7689, 6223, 6151 
366, 9893, 3651, 7740, 6231, 6133 
367, 9969, 3678, 7812, 6250, 6136 
368, 9944, 3691, 7826, 6231, 6152 
369, 9796, 3633, 7781, 6270, 6152 
370, 9957, 3696, 7885, 6305, 6182 
371, 9989, 3694, 7840, 6292, 6205 
372, 10116, 3735, 7935, 6312, 6223 
373, 10089, 3732, 7874, 6400, 6251 
374, 9994, 3697, 7999, 6355, 6246 
375, 10068, 3715, 7981, 6363, 6323 
376, 10057, 3773, 7966, 6400, 6331 
377, 10132, 3760, 8068, 6439, 6335 
378, 10113, 3825, 7998, 6444, 6332 
379, 10173, 3809, 8144, 6407, 6393 
380, 10178, 3801, 8085, 6460, 6390 
381, 10258, 3953, 8170, 6495, 6382 
382, 10226, 3806, 8119, 6480, 6421 
383, 10257, 3823, 8225, 6512, 6417 
384, 10521, 3865, 8183, 6485, 6428 
385, 10184, 3738, 8150, 6493, 6472 
386, 10489, 3893, 8298, 6549, 6492 
387, 10318, 3912, 8317, 6587, 6548 
388, 10659, 3962, 8369, 6588, 6538 
389, 10508, 3910, 8343, 6626, 6570 
390, 10453, 3901, 8403, 6654, 6538 
391, 10518, 3990, 8402, 6702, 6551 
392, 10666, 4004, 8353, 6683, 6581 
393, 10642, 3919, 8468, 6733, 6624 
394, 10609, 3970, 8412, 6670, 6638 
395, 10744, 4037, 8523, 6715, 6677 
396, 10822, 4045, 8567, 6763, 6675 
397, 10857, 3981, 8508, 6807, 6695 
398, 10863, 3963, 8538, 6786, 6769 
399, 10858, 4021, 8546, 6808, 6715 
400, 10876, 4023, 8652, 6787, 6739 
401, 11011, 4083, 8609, 6890, 6791 
402, 10900, 4038, 8622, 6885, 6794 
403, 10921, 3996, 8629, 6919, 6837 
404, 10987, 4134, 8656, 6893, 6822 
405, 10945, 4041, 8651, 6943, 6819 
406, 10900, 4039, 8735, 6917, 6872 
407, 11064, 4176, 8931, 6949, 6912 
408, 11038, 4084, 8822, 7010, 6904 
409, 11169, 4097, 8801, 7023, 6875 
410, 11165, 4100, 8760, 7061, 7004 
411, 11188, 4087, 8832, 7022, 6965 
412, 11294, 4184, 8839, 7099, 7008 
413, 11392, 4252, 8881, 7131, 7013 
414, 11533, 4247, 8941, 7104, 7022 
415, 11400, 4239, 8961, 7184, 7072 
416, 11292, 4245, 9100, 7124, 7116 
417, 11368, 4199, 8991, 7163, 7101 
418, 11428, 4220, 9001, 7158, 7117 
419, 11580, 4316, 9093, 7211, 7172 
420, 11477, 4306, 9147, 7259, 7157 
421, 11523, 4319, 9052, 7278, 7115 
422, 11500, 4306, 9100, 7283, 7202 
423, 11545, 4298, 9143, 7227, 7184 
424, 11538, 4321, 9087, 7252, 7183 
425, 11783, 4290, 9138, 7291, 7233 
426, 11688, 4384, 9131, 7357, 7248 
427, 11844, 4374, 9352, 7345, 7322 
428, 11686, 4379, 9337, 7376, 7309 
429, 11865, 4403, 9363, 7347, 7302 
430, 11962, 4482, 9320, 7401, 7334 
431, 11863, 4427, 9426, 7422, 7360 
432, 11954, 4503, 9331, 7426, 7372 
433, 12020, 4447, 9439, 7482, 7409 
434, 12090, 4521, 9367, 7494, 7425 
435, 11835, 4448, 9520, 7512, 7428 
436, 12092, 4447, 9496, 7496, 7418 
437, 12102, 4471, 9570, 7550, 7440 
438, 12064, 4434, 9536, 7551, 7520 
439, 12104, 4460, 9592, 7538, 7480 
440, 12125, 4511, 9636, 7590, 7515 
441, 12223, 4525, 9579, 7626, 7577 
442, 12255, 4496, 9644, 7660, 7569 
443, 12311, 4560, 9646, 7622, 7617 
444, 12302, 4563, 9694, 7701, 7575 
445, 12428, 4548, 9636, 7682, 7654 
446, 12332, 4510, 9738, 7790, 7674 
447, 12474, 4596, 9725, 7714, 7631 
448, 12476, 4658, 9731, 7729, 7670 
449, 12464, 4659, 9711, 7772, 7715 
450, 12425, 4624, 9742, 7824, 7724 
451, 12364, 4642, 9920, 7781, 7766 
452, 12473, 4646, 9868, 7800, 7744 
453, 12547, 4675, 9915, 7819, 7789 
454, 12505, 4651, 10026, 7869, 7759 
455, 12506, 4633, 10035, 7913, 7856 
456, 12546, 4702, 10023, 7907, 7862 
457, 12715, 4646, 9993, 7944, 7908 
458, 12676, 4763, 10056, 7940, 7863 
459, 12753, 4754, 9993, 7965, 7924 
460, 12711, 4727, 9980, 7984, 7957 
461, 12797, 4786, 10079, 8026, 7968 
462, 13003, 4838, 10165, 8023, 7976 
463, 12956, 4783, 10076, 8015, 7977 
464, 13009, 4794, 10195, 8060, 7944 
465, 13068, 4826, 10083, 8122, 8056 
466, 13067, 4846, 10159, 8130, 7985 
467, 13175, 4866, 10227, 8107, 8096 
468, 13251, 4922, 10313, 8134, 8082 
469, 13379, 4927, 10327, 8162, 8113 
470, 13273, 4886, 10314, 8161, 8128 
471, 13235, 4878, 10366, 8150, 8147 
472, 13151, 4895, 10458, 8204, 8128 
473, 13317, 4912, 10310, 8201, 8148 
474, 13274, 4893, 10247, 8237, 8191 
475, 13392, 4986, 10449, 8258, 8209 
476, 13445, 4972, 10358, 8302, 8197 
477, 13502, 4981, 10378, 8320, 8268 
478, 13645, 4971, 10526, 8316, 8287 
479, 13545, 5009, 10534, 8307, 8310 
480, 13553, 4970, 10486, 8367, 8346 
481, 13552, 5049, 10575, 8393, 8282 
482, 13651, 5053, 10686, 8402, 8341 
483, 13593, 4994, 10594, 8401, 8377 
484, 13669, 5057, 10533, 8442, 8405 
485, 13575, 5000, 10670, 8463, 8353 
486, 13779, 5034, 10716, 8458, 8424 
487, 13706, 5051, 10723, 8478, 8477 
488, 13897, 5018, 10785, 8493, 8411 
489, 13870, 5104, 10708, 8513, 8488 
490, 13983, 5085, 10822, 8589, 8504 
491, 13887, 5079, 10786, 8528, 8510 
492, 13825, 5175, 10763, 8600, 8607 
493, 13965, 5084, 10871, 8614, 8611 
494, 14087, 5168, 10942, 8611, 8608 
495, 14157, 5246, 11017, 8677, 8619 
496, 14255, 5192, 10989, 8700, 8643 
497, 14184, 5227, 11055, 8645, 8673 
498, 14142, 5264, 11021, 8687, 8659 
499, 14148, 5169, 11018, 8702, 8757 
500, 14242, 5234, 11010, 8730, 8725 
501, 14320, 5204, 10970, 8737, 8726 
502, 14199, 5236, 11056, 8794, 8716 
503, 14346, 5299, 11112, 8787, 8760 
504, 14408, 5254, 11126, 8804, 8757 
505, 14359, 5267, 11212, 8850, 8776 
506, 14300, 5323, 11159, 8797, 8859 
507, 14306, 5231, 11218, 8891, 8882 
508, 14394, 5263, 11264, 8880, 8883 
509, 14541, 5369, 11226, 8959, 8862 
510, 14556, 5291, 11295, 8960, 8878 
511, 14597, 5334, 11212, 8969, 8975 
512, 14605, 5318, 11244, 8994, 8998 
513, 14454, 5345, 11330, 9011, 8952 
514, 14526, 5355, 11457, 9013, 8978 
515, 14760, 5432, 11408, 9033, 9014 
516, 14819, 5446, 11334, 9039, 9004 
517, 14737, 5421, 11526, 9114, 8985 
518, 14861, 5428, 11438, 9061, 9053 
519, 14794, 5434, 11475, 9113, 9086 
520, 14707, 5378, 11580, 9143, 9081 
521, 14847, 5506, 11570, 9191, 9123 
522, 14851, 5454, 11665, 9155, 9095 
523, 14921, 5519, 11608, 9199, 9100 
524, 14910, 5523, 11623, 9202, 9147 
525, 14979, 5541, 11607, 9195, 9169 
526, 14981, 5499, 11621, 9244, 9175 
527, 14917, 5502, 11683, 9239, 9272 
528, 15074, 5558, 11683, 9274, 9191 
529, 15211, 5629, 11762, 9335, 9282 
530, 15298, 5497, 11834, 9300, 9311 
531, 15365, 5637, 11824, 9279, 9321 
532, 15379, 5631, 11784, 9345, 9372 
533, 15313, 5617, 11879, 9392, 9399 
534, 15296, 5591, 11866, 9373, 9429 
535, 15197, 5605, 11879, 9328, 9462 
536, 15293, 5623, 12000, 9357, 9414 
537, 15399, 5625, 11942, 9443, 9468 
538, 15423, 5635, 11938, 9464, 9521 
539, 15281, 5623, 11943, 9474, 9524 
540, 15415, 5690, 12103, 9517, 9506 
541, 15410, 5648, 11990, 9501, 9517 
542, 15453, 5700, 12038, 9593, 9543 
543, 15473, 5787, 12065, 9525, 9572 
544, 15530, 5720, 12155, 9562, 9599 
545, 15525, 5695, 12128, 9554, 9620 
546, 15566, 5781, 12190, 9637, 9655 
547, 15648, 5707, 12182, 9682, 9712 
548, 15753, 5767, 12245, 9611, 9699 
549, 15612, 5816, 12293, 9599, 9714 
550, 15645, 5829, 12382, 9695, 9717 
551, 15800, 5753, 12435, 9684, 9772 
552, 15928, 5835, 12252, 9728, 9777 
553, 15856, 5898, 12264, 9742, 9802 
554, 15884, 5894, 12425, 9742, 9776 
555, 15855, 5843, 12571, 9779, 9815 
556, 16009, 5935, 12673, 9802, 9825 
557, 16117, 5922, 12582, 9847, 9830 
558, 15994, 5958, 12497, 9911, 9887 
559, 16031, 5966, 12383, 9868, 9907 
560, 16047, 5967, 12615, 9905, 9920 
561, 16152, 5939, 12630, 9979, 9952 
562, 16303, 5982, 12567, 9997, 9967 
563, 16348, 5946, 12782, 9981, 9982 
564, 16271, 5969, 12685, 9975, 9989 
565, 16285, 6028, 12669, 9952, 9987 
566, 16334, 6006, 12682, 10015, 10030 
567, 16498, 6072, 12769, 10018, 10036 
568, 16438, 6051, 12740, 10067, 10052 
569, 16363, 6032, 12744, 10067, 10089 
570, 16389, 6086, 12875, 10104, 10067 
571, 16382, 6084, 12933, 10099, 10110 
572, 16334, 6039, 13048, 10097, 10129 
573, 16506, 6027, 13000, 10163, 10183 
574, 16417, 6044, 12927, 10164, 10234 
575, 16417, 6083, 12793, 10137, 10307 
576, 16594, 6130, 13043, 10194, 10283 
577, 16526, 6059, 12978, 10258, 10259 
578, 16680, 6033, 13012, 10227, 10286 
579, 16549, 6100, 13097, 10260, 10276 
580, 16820, 6119, 13103, 10336, 10338 
581, 16816, 6221, 13213, 10324, 10331 
582, 16733, 6211, 13018, 10346, 10341 
583, 16848, 6218, 13103, 10330, 10368 
584, 16889, 6191, 13287, 10361, 10367 
585, 16933, 6112, 13057, 10363, 10454 
586, 16983, 6243, 13187, 10359, 10405 
587, 16927, 6261, 13302, 10429, 10429 
588, 17143, 6319, 13182, 10418, 10441 
589, 17080, 6275, 13186, 10369, 10481 
590, 16856, 6236, 13252, 10566, 10468 
591, 16972, 6255, 13211, 10517, 10542 
592, 17099, 6261, 13373, 10540, 10537 
593, 17185, 6340, 13347, 10550, 10511 
594, 17279, 6391, 13349, 10595, 10554 
595, 17396, 6356, 13443, 10631, 10544 
596, 17439, 6411, 13357, 10702, 10629 
597, 17432, 6452, 13498, 10706, 10623 
598, 17197, 6365, 13420, 10726, 10685 
599, 17540, 6416, 13607, 10669, 10708 
600, 17421, 6407, 13512, 10728, 10718 
601, 17569, 6479, 13559, 10718, 10699 
602, 17837, 6533, 13687, 10760, 10744 
603, 17678, 6557, 13686, 10803, 10747 
604, 17569, 6459, 13666, 10829, 10789 
605, 17672, 6480, 13749, 10774, 10789 
606, 17807, 6539, 13813, 10746, 10777 
607, 17811, 6499, 13673, 10772, 10799 
608, 17707, 6546, 13802, 10832, 10858 
609, 17912, 6590, 13718, 10936, 10847 
610, 17843, 6661, 13734, 10952, 10919 
611, 18004, 6599, 13919, 10923, 10943 
612, 17773, 6585, 13822, 10990, 10897 
613, 18109, 6603, 13981, 10970, 10937 
614, 17996, 6622, 13921, 11004, 10978 
615, 18041, 6642, 13953, 10931, 10955 
616, 18177, 6684, 14066, 10976, 11095 
617, 18149, 6707, 13985, 11011, 11070 
618, 18254, 6752, 13946, 11098, 11099 
619, 18097, 6579, 13936, 11127, 11066 
620, 18070, 6682, 14065, 11108, 11040 
621, 18182, 6691, 14003, 11180, 11129 
622, 18260, 6806, 14122, 11103, 11084 
623, 18369, 6686, 14266, 11144, 11131 
624, 18286, 6786, 14230, 11155, 11173 
625, 18214, 6756, 14174, 11151, 11185 
